Amb_a_1.0401_5 vs. Amb_a_1.0501_5,0.12840279461289306,-0.31666666666666665,60.0,4.0,60.0,89.0,60.0,88.0,66.66666666666666,43.0,0.830406,55.55555555555556,37.0,55.55555555555556,37.0,55.55555555555556,37.0,0.3,0.36,0.06,3,5,3,5982.0,46.2962962962963
Amb_a_1.0401_6 vs. Amb_a_1.0501_6,0.9173079879662152,0.5735294117647058,70.0,8.0,70.0,104.0,70.0,104.0,88.88888888888889,61.0,0.922058,88.88888888888889,60.0,88.88888888888889,60.0,88.88888888888889,61.0,0.3500000000000001,1.16,1.51,4,4,4,6975.5,0.5709065996802923
Amb_a_1.0401_9 vs. Amb_a_1.0501_9,0.42668214781673125,0.10489510489510491,50.0,-2.0,50.0,59.0,40.0,36.0,55.55555555555556,24.0,0.811706,0.0,1.0,44.44444444444444,15.0,44.44444444444444,15.0,0.6399999999999999,0.7,0.06,3,5,1,4968.0,23.80952380952381
Amb_a_1.0401_11 vs. Amb_a_1.0501_11,0.7828196646020587,0.5428571428571429,70.0,8.0,70.0,97.0,70.0,98.0,88.88888888888889,53.0,0.869927,88.88888888888889,50.0,88.88888888888889,50.0,88.88888888888889,50.0,1.17,1.76,0.59,2,1,1,6918.099999999999,0.9630200308166411
Amb_a_1.0401_12 vs. Amb_a_1.0501_12,0.5670371684291574,0.3010989010989011,85.0,14.0,85.0,105.0,85.0,105.0,88.88888888888889,52.0,0.895123,77.77777777777779,46.0,77.77777777777779,46.0,77.77777777777779,46.0,1.14,1.4,0.26,4,3,3,8403.1,2.7472527472527473
Amb_a_1.0401_14 vs. Amb_a_1.0501_14,-0.08569427638023079,-0.18333333333333338,60.0,4.0,60.0,77.0,60.0,75.0,66.66666666666666,47.0,0.831801,0.0,-7.0,11.11111111111111,-1.0,0.0,-7.0,0.31000000000000005,1.94,1.63,1,1,0,5981.4,0.31623553222440076
Amb_a_1.0401_15 vs. Amb_a_1.0501_15,-0.5997588478292528,-0.7,70.0,7.0,70.0,81.0,65.0,79.0,77.77777777777779,50.0,0.905623,0.0,-12.0,0.0,-12.0,0.0,-12.0,2.0199999999999996,2.26,0.24,1,1,0,6858.6,1.8436578171091447
Amb_a_1.0401_16 vs. Amb_a_1.0501_16,0.8849111259955071,0.3107142857142856,85.0,14.0,85.0,123.0,85.0,123.0,88.88888888888889,64.0,0.910268,22.22222222222222,-1.0,11.11111111111111,2.0,22.22222222222222,-1.0,1.21,0.5,1.71,3,1,0,8397.15,1.1695906432748537
Amb_a_1.0401_17 vs. Amb_a_1.0501_17,0.3704112642772452,0.21318681318681318,60.0,4.0,60.0,96.0,60.0,96.0,88.88888888888889,62.0,0.867236,0.0,-10.0,11.11111111111111,-3.0,0.0,-10.0,0.81,1.98,2.79,1,1,0,5951.4,0.18102168639803048
Amb_a_11_2 vs. Amb_t_11_2,0.7804418452614382,0.8117647058823528,95.0,18.0,95.0,131.0,95.0,131.0,100.0,63.0,0.991534,100.0,63.0,100.0,63.0,100.0,63.0,0.0,1.45,1.45,1,1,1,9500.0,0.47562425683709875
Amb_a_8_1 vs. Amb_t_8.01_1,0.9655262043648525,0.9052631578947368,86.95652173913044,17.0,86.95652173913044,124.0,86.95652173913044,123.0,100.0,59.0,0.921727,66.66666666666666,36.0,66.66666666666666,36.0,66.66666666666666,36.0,0.8500000000000001,0.75,1.6,2,2,2,8621.739130434784,0.8333333333333333
Amb_a_8_1 vs. Amb_t_8.02_1,0.948117616519336,0.6036137775268211,82.6086956521739,15.0,82.6086956521739,123.0,82.6086956521739,122.0,100.0,59.0,0.920012,66.66666666666666,36.0,66.66666666666666,36.0,66.66666666666666,36.0,0.8500000000000001,0.75,1.6,2,2,2,8190.652173913043,0.8333333333333333
Amb_a_8_1 vs. Art_v_4.01_1,-0.2551033313054744,-0.0017543859649122807,78.26086956521739,13.0,78.26086956521739,114.0,78.26086956521739,114.0,88.88888888888889,53.0,0.920234,11.11111111111111,-9.0,66.66666666666666,38.0,77.77777777777779,44.0,0.95,0.75,1.7,2,2,2,7751.739130434782,0.7843137254901961
Amb_a_8_1 vs. Art_v_4.02_1,-0.33206917189237395,-0.08823529411764705,65.21739130434783,7.0,65.21739130434783,99.0,65.21739130434783,99.0,100.0,59.0,0.893393,11.11111111111111,-14.0,55.55555555555556,33.0,55.55555555555556,33.0,1.7000000000000002,0.75,2.45,2,2,2,6410.869565217391,0.5442176870748299
Amb_a_8_2 vs. Amb_t_8.01_2,0.9142369526113996,0.8538461538461539,81.81818181818183,14.0,81.81818181818183,119.0,81.81818181818183,118.0,100.0,60.0,0.945434,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,53.0,0.24000000000000002,0.02,0.26,5,4,4,8162.18181818182,192.3076923076923
Amb_a_8_2 vs. Amb_t_8.02_2,0.8981085734593469,0.8210180623973727,77.27272727272727,12.0,77.27272727272727,118.0,77.27272727272727,117.0,88.88888888888889,60.0,0.938266,77.77777777777779,52.0,77.77777777777779,52.0,77.77777777777779,52.0,0.08,0.02,0.1,5,4,4,7721.090909090909,500.0
Amb_a_8_2 vs. Art_v_4.01_2,0.6823309115385704,0.6023076923076923,77.27272727272727,12.0,77.27272727272727,116.0,77.27272727272727,117.0,88.88888888888889,61.0,0.933480,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,0.39999999999999997,0.02,0.42,5,3,3,7696.363636363635,119.04761904761905
Amb_a_8_3 vs. Amb_t_8.01_1,0.9583332200010094,0.8180451127819548,95.65217391304348,21.0,95.65217391304348,141.0,95.65217391304348,141.0,100.0,59.0,0.976639,88.88888888888889,54.0,88.88888888888889,54.0,100.0,59.0,0.9500000000000001,0.65,1.6,2,2,2,9474.347826086956,0.9615384615384615
Amb_a_8_3 vs. Amb_t_8.02_1,0.9459357327083556,0.7124505928853756,91.30434782608695,19.0,91.30434782608695,140.0,91.30434782608695,140.0,100.0,59.0,0.974263,88.88888888888889,54.0,88.88888888888889,54.0,100.0,59.0,0.9500000000000001,0.65,1.6,2,2,2,9043.695652173912,0.9615384615384615
Amb_a_8_3 vs. Art_v_4.01_1,-0.12578959782361854,-0.04231166150670795,78.26086956521739,13.0,78.26086956521739,114.0,78.26086956521739,114.0,88.88888888888889,53.0,0.915646,11.11111111111111,-4.0,66.66666666666666,38.0,77.77777777777779,44.0,1.0499999999999998,0.65,1.7,2,2,2,7743.913043478261,0.9049773755656109
Amb_a_8_3 vs. Art_v_4.02_1,-0.19948143482162883,-0.10294117647058824,65.21739130434783,7.0,65.21739130434783,98.0,65.21739130434783,97.0,88.88888888888889,54.0,0.881271,11.11111111111111,-9.0,55.55555555555556,31.0,66.66666666666666,36.0,1.8000000000000003,0.65,2.45,2,2,2,6404.347826086957,0.6279434850863421
Amb_a_8_4 vs. Amb_t_8.01_2,0.9753287787356981,0.6367521367521368,90.9090909090909,18.0,90.9090909090909,136.0,90.9090909090909,136.0,100.0,60.0,0.978748,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,53.0,0.24000000000000002,0.02,0.26,5,4,4,9069.09090909091,192.3076923076923
Amb_a_8_4 vs. Amb_t_8.02_2,0.7337671356919805,0.5049261083743841,86.36363636363636,16.0,86.36363636363636,135.0,86.36363636363636,135.0,100.0,60.0,0.970892,77.77777777777779,52.0,77.77777777777779,52.0,77.77777777777779,52.0,0.08,0.02,0.1,5,4,4,8629.454545454546,500.0
Amb_a_8_4 vs. Art_v_4.01_2,0.4347144757788879,0.152014652014652,77.27272727272727,12.0,77.27272727272727,116.0,77.27272727272727,117.0,88.88888888888889,61.0,0.932788,77.77777777777779,49.0,77.77777777777779,49.0,77.77777777777779,49.0,0.39999999999999997,0.02,0.42,5,3,3,7696.363636363635,119.04761904761905
Amb_a_4_1 vs. Amb_p_4_1,0.6261796325032661,0.5560439560439561,66.66666666666666,6.0,66.66666666666666,99.0,66.66666666666666,87.0,100.0,65.0,0.860870,88.88888888888889,59.0,88.88888888888889,59.0,88.88888888888889,59.0,0.2300000000000001,0.89,1.12,6,4,3,6651.333333333332,1.0032102728731942
Amb_a_4_2 vs. Art_v_1_2,-0.4016953836127072,-0.36428571428571427,85.0,14.0,85.0,121.0,85.0,121.0,88.88888888888889,59.0,0.920597,77.77777777777779,55.0,77.77777777777779,55.0,77.77777777777779,55.0,1.6799999999999997,2.55,0.87,1,5,1,8357.199999999999,0.450755014649538
Amb_a_4_3 vs. Art_v_1_3,0.06100214599968444,-0.2506493506493506,66.66666666666666,7.0,71.42857142857143,85.0,66.66666666666666,80.0,77.77777777777779,34.0,0.868025,11.11111111111111,1.0,55.55555555555556,30.0,11.11111111111111,1.0,1.77,3.37,1.6,1,1,0,6548.666666666666,0.18545994065281898
Amb_a_8_4 vs. Amb_t_8.03_1,0.8845676947291599,0.6141636141636141,81.81818181818183,14.0,81.81818181818183,121.0,81.81818181818183,120.0,100.0,67.0,0.963009,100.0,60.0,100.0,60.0,100.0,60.0,0.0,0.02,0.02,5,5,5,8181.818181818183,2500.0
Amb_a_8_3 vs. Amb_t_8.03_2,0.9106957016794003,0.6936274509803922,82.6086956521739,15.0,82.6086956521739,119.0,82.6086956521739,118.0,100.0,54.0,0.914584,55.55555555555556,31.0,55.55555555555556,31.0,66.66666666666666,36.0,0.09999999999999998,0.65,0.75,2,2,2,8252.608695652174,2.051282051282051
Amb_a_8_4 vs. Amb_p_8.01_1,0.8845676947291599,0.6141636141636141,81.81818181818183,14.0,81.81818181818183,121.0,81.81818181818183,120.0,100.0,67.0,0.963009,100.0,60.0,100.0,60.0,100.0,60.0,0.0,0.02,0.02,5,5,5,8181.818181818183,2500.0
Amb_a_8_3 vs. Amb_p_8.01_2,0.9106957016794003,0.6936274509803922,82.6086956521739,15.0,82.6086956521739,119.0,82.6086956521739,118.0,100.0,54.0,0.914584,55.55555555555556,31.0,55.55555555555556,31.0,66.66666666666666,36.0,0.09999999999999998,0.65,0.75,2,2,2,8252.608695652174,2.051282051282051
Amb_a_8_4 vs. Amb_p_8.02_1,0.9753287787356981,0.6367521367521368,90.9090909090909,18.0,90.9090909090909,136.0,90.9090909090909,136.0,100.0,60.0,0.978748,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,53.0,0.24000000000000002,0.02,0.26,5,4,4,9069.09090909091,192.3076923076923
Amb_a_8_3 vs. Amb_p_8.02_2,0.9583332200010094,0.8180451127819548,95.65217391304348,21.0,95.65217391304348,141.0,95.65217391304348,141.0,100.0,59.0,0.976639,88.88888888888889,54.0,88.88888888888889,54.0,100.0,59.0,0.9500000000000001,0.65,1.6,2,2,2,9474.347826086956,0.9615384615384615
Amb_a_8_2 vs. Amb_p_8.02_1,0.9142369526113996,0.8538461538461539,81.81818181818183,14.0,81.81818181818183,119.0,81.81818181818183,118.0,100.0,60.0,0.945434,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,53.0,0.24000000000000002,0.02,0.26,5,4,4,8162.18181818182,192.3076923076923
Amb_a_8_1 vs. Amb_p_8.02_2,0.9655262043648525,0.9052631578947368,86.95652173913044,17.0,86.95652173913044,124.0,86.95652173913044,123.0,100.0,59.0,0.921727,66.66666666666666,36.0,66.66666666666666,36.0,66.66666666666666,36.0,0.8500000000000001,0.75,1.6,2,2,2,8621.739130434784,0.8333333333333333
Amb_a_1.0401_18 vs. Amb_p_1.02_1,0.9003082670223821,0.7806324110671937,95.65217391304348,21.0,95.65217391304348,153.0,95.65217391304348,153.0,100.0,69.0,0.983990,100.0,62.0,100.0,62.0,100.0,62.0,0.0,2.01,2.01,2,2,2,9565.217391304348,0.24751862577658976
Amb_a_1.0201_17 vs. Amb_p_1.02_2,0.7809018589886614,0.6818181818181818,90.0,14.0,90.0,122.0,90.0,124.0,88.88888888888889,63.0,0.923058,88.88888888888889,55.0,88.88888888888889,55.0,88.88888888888889,55.0,0.19999999999999996,0.5,0.7,2,3,2,8982.0,2.857142857142857
Amb_a_1.0304_17 vs. Amb_p_1.02_3,0.1275777262230731,0.11470588235294117,90.47619047619048,17.0,90.47619047619048,125.0,90.47619047619048,125.0,100.0,60.0,0.965347,77.77777777777779,48.0,77.77777777777779,48.0,77.77777777777779,48.0,0.28,0.49,0.77,1,2,1,9022.285714285716,2.6504108136761197
Amb_a_1.0401_19 vs. Amb_p_1.02_4,0.035647093695666876,0.2823529411764706,60.0,1.0,60.0,75.0,60.0,78.0,77.77777777777779,42.0,0.857357,11.11111111111111,-2.0,11.11111111111111,-8.0,11.11111111111111,-2.0,1.06,1.96,3.02,2,1,0,5936.4,0.16894174888498448
Amb_a_1.0401_3 vs. Amb_p_1.02_5,0.07209129503218382,-0.03846153846153846,75.0,6.0,70.0,93.0,65.0,87.0,100.0,57.0,0.906151,77.77777777777779,49.0,77.77777777777779,46.0,77.77777777777779,49.0,2.52,2.74,0.22,1,4,1,7311.0,1.6589250165892504
Amb_a_1.0101_19 vs. Amb_p_1.02_5,-0.20261741951521375,0.11818181818181818,80.95238095238095,11.0,80.95238095238095,109.0,76.19047619047619,105.0,88.88888888888889,60.0,0.938331,88.88888888888889,59.0,88.88888888888889,59.0,88.88888888888889,59.0,0.13999999999999999,0.36,0.22,2,4,2,8083.9047619047615,12.626262626262626
Amb_a_1.0201_18 vs. Amb_p_1.02_6,0.6869073353671229,0.7622549019607844,90.47619047619048,17.0,90.47619047619048,134.0,90.47619047619048,133.0,100.0,64.0,0.950046,11.11111111111111,-17.0,11.11111111111111,4.0,77.77777777777779,53.0,0.6399999999999999,1.04,1.68,5,3,3,8989.714285714286,0.5723443223443223
Amb_a_1.0101_20 vs. Amb_p_1.02_6,0.33962945098075936,0.4456140350877193,85.71428571428571,15.0,85.71428571428571,128.0,85.71428571428571,126.0,88.88888888888889,60.0,0.922615,0.0,-20.0,0.0,5.0,77.77777777777779,50.0,1.41,0.27,1.68,4,3,2,8450.571428571428,2.204585537918871
Amb_a_1.0304_18 vs. Amb_p_1.02_7,0.9598338196207504,0.8308823529411766,90.9090909090909,18.0,90.9090909090909,133.0,90.9090909090909,133.0,100.0,64.0,0.955420,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,53.0,0.010000000000000009,0.15,0.16,4,3,3,9090.0,41.66666666666667
Amb_a_1.0304_6 vs. Amb_p_1.02_8,0.9425335648186646,0.6799999999999999,90.0,14.0,90.0,126.0,90.0,128.0,100.0,65.0,0.961988,100.0,63.0,100.0,63.0,100.0,64.0,0.79,1.34,0.55,4,5,4,8928.9,1.3568521031207597
Amb_a_1.0401_6 vs. Amb_p_1.02_8,0.9251354974550672,0.46086956521739125,90.0,14.0,90.0,117.0,90.0,119.0,100.0,65.0,0.952506,100.0,63.0,100.0,63.0,100.0,64.0,0.6099999999999999,1.16,0.55,4,5,4,8945.1,1.567398119122257
Amb_a_1.0501_6 vs. Amb_p_1.02_8,0.9287203702146217,0.6052173913043478,80.0,10.0,80.0,116.0,80.0,118.0,88.88888888888889,61.0,0.935312,88.88888888888889,60.0,88.88888888888889,60.0,88.88888888888889,61.0,0.96,1.51,0.55,4,5,4,7923.200000000001,1.2040939193257074
Amb_a_1.0101_21 vs. Amb_p_1.02_8,0.9251504836249639,0.4243478260869564,80.95238095238095,12.0,80.95238095238095,118.0,80.95238095238095,119.0,100.0,65.0,0.951221,100.0,63.0,100.0,63.0,100.0,64.0,0.050000000000000044,0.5,0.55,5,5,5,8091.190476190476,3.6363636363636362
Amb_a_1.0201_19 vs. Amb_p_1.02_8,0.9312122704340764,0.5846153846153846,86.36363636363636,16.0,86.36363636363636,129.0,86.36363636363636,128.0,100.0,65.0,0.961008,100.0,63.0,100.0,63.0,100.0,64.0,0.14000000000000007,0.41,0.55,5,5,5,8624.272727272726,4.434589800443459
Amb_a_1.0101_22 vs. Amb_p_1.02_10,0.9865597715265461,0.7176470588235294,77.27272727272727,11.0,77.27272727272727,108.0,72.72727272727273,105.0,100.0,59.0,0.907317,88.88888888888889,49.0,88.88888888888889,49.0,88.88888888888889,49.0,0.81,0.8,1.61,2,2,1,7664.681818181817,0.7763975155279502
Amb_a_1.0201_20 vs. Amb_p_1.02_10,0.9918465884798534,0.78796992481203,95.45454545454545,20.0,95.45454545454545,136.0,95.45454545454545,134.0,100.0,69.0,0.971207,100.0,60.0,100.0,60.0,100.0,60.0,0.0,1.61,1.61,2,2,1,9545.454545454546,0.3857875853555032
Amb_a_1.0304_19 vs. Amb_p_1.02_10,0.9883966545428559,0.6666666666666666,90.9090909090909,18.0,90.9090909090909,132.0,90.9090909090909,132.0,100.0,62.0,0.950429,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,53.0,1.1500000000000001,0.46,1.61,3,2,2,8986.363636363636,1.3502565487442613
Amb_a_1.0401_21 vs. Amb_p_1.02_10,0.9897963989863601,0.7230392156862746,80.95238095238095,10.0,80.95238095238095,103.0,76.19047619047619,91.0,100.0,59.0,0.896481,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,53.0,1.1300000000000001,0.48,1.61,2,2,1,8003.761904761905,1.2939958592132506
Amb_a_1.0401_22 vs. Amb_p_1.02_11,0.34487599240668027,0.6764705882352942,54.54545454545454,0.0,54.54545454545454,75.0,50.0,59.0,55.55555555555556,31.0,0.842338,0.0,1.0,22.22222222222222,4.0,55.55555555555556,28.0,0.5700000000000001,0.24,0.81,3,4,3,5423.454545454545,5.1440329218107
Amb_a_1.0501_11 vs. Amb_p_1.02_13,0.7461926548703158,0.6070016939582158,80.0,9.0,80.0,109.0,80.0,112.0,100.0,56.0,0.904615,88.88888888888889,50.0,88.88888888888889,50.0,88.88888888888889,50.0,0.22999999999999998,0.59,0.36,1,3,1,7981.599999999999,4.708097928436912
Amb_a_1.0101_23 vs. Amb_p_1.02_13,0.9512141297352081,0.8328627893845286,77.27272727272727,11.0,77.27272727272727,127.0,77.27272727272727,130.0,100.0,63.0,0.932534,11.11111111111111,-1.0,11.11111111111111,-1.0,66.66666666666666,52.0,0.040000000000000036,0.4,0.36,2,3,2,7724.181818181817,6.944444444444445
Amb_a_1.0201_21 vs. Amb_p_1.02_13,0.7524873764993082,0.7278373800112932,80.95238095238095,11.0,80.95238095238095,123.0,80.95238095238095,125.0,100.0,60.0,0.918679,88.88888888888889,50.0,88.88888888888889,50.0,88.88888888888889,50.0,0.29000000000000004,0.65,0.36,1,3,1,8071.761904761904,4.2735042735042725
Amb_a_1.0304_20 vs. Amb_p_1.02_13,0.4231489772234674,0.4421230942970074,95.23809523809523,17.0,95.23809523809523,134.0,95.23809523809523,136.0,100.0,66.0,0.960178,100.0,54.0,100.0,54.0,100.0,65.0,0.04999999999999999,0.41,0.36,2,3,2,9519.047619047618,6.775067750677507
Amb_a_1.0304_21 vs. Amb_p_1.02_14,0.5741234829393492,0.3709768492377189,90.9090909090909,18.0,90.9090909090909,130.0,90.9090909090909,130.0,100.0,61.0,0.963766,88.88888888888889,54.0,88.88888888888889,54.0,88.88888888888889,54.0,0.27,0.46,0.19,3,3,3,9066.363636363636,11.441647597254004
Amb_a_1.0201_22 vs. Amb_p_1.02_15,-0.24661003817200872,-0.28571428571428564,90.47619047619048,16.0,90.47619047619048,128.0,90.47619047619048,129.0,100.0,65.0,0.937179,77.77777777777779,46.0,77.77777777777779,46.0,77.77777777777779,46.0,1.33,1.52,2.85,1,1,0,8927.285714285716,0.23084025854108958
Amb_a_1.0304_22 vs. Amb_p_1.02_15,0.6299509426097143,0.4678571428571427,95.45454545454545,20.0,95.45454545454545,140.0,95.45454545454545,140.0,100.0,65.0,0.980547,88.88888888888889,52.0,88.88888888888889,52.0,88.88888888888889,52.0,1.1500000000000001,1.7,2.85,3,1,1,9435.681818181818,0.20639834881320948
Amb_a_1.0201_14 vs. Amb_p_1.02_16,0.6186781457615548,0.5049407114624506,90.0,15.0,90.0,115.0,90.0,116.0,100.0,65.0,0.949609,88.88888888888889,46.0,88.88888888888889,46.0,88.88888888888889,46.0,0.06000000000000005,1.98,1.92,1,1,1,8994.6,0.2630471380471381
Amb_a_1.0501_19 vs. Amb_p_1.02_17,0.1417742996310057,0.40877192982456134,57.14285714285714,2.0,57.14285714285714,75.0,57.14285714285714,75.0,77.77777777777779,46.0,0.881369,11.11111111111111,4.0,11.11111111111111,4.0,11.11111111111111,4.0,0.009999999999999981,0.24,0.23,1,1,0,5713.714285714285,18.115942028985508
Amb_a_1.0401_18 vs. Amb_p_1.05_1,0.4689517571801193,0.7292490118577075,82.6086956521739,15.0,82.6086956521739,140.0,82.6086956521739,140.0,88.88888888888889,64.0,0.925102,77.77777777777779,52.0,77.77777777777779,52.0,77.77777777777779,52.0,0.4299999999999997,2.01,1.58,2,1,1,8225.347826086956,0.31488128975376284
Amb_a_1.0201_17 vs. Amb_p_1.05_2,0.2650182079787072,0.20949432404540763,75.0,8.0,75.0,108.0,75.0,110.0,77.77777777777779,59.0,0.875616,55.55555555555556,42.0,55.55555555555556,42.0,66.66666666666666,42.0,2.29,0.5,2.79,2,2,1,7328.249999999999,0.7168458781362007
Amb_a_1.0401_19 vs. Amb_p_1.05_4,-0.17968181282169912,-0.35664335664335667,55.00000000000001,-1.0,55.00000000000001,72.0,55.00000000000001,75.0,66.66666666666666,41.0,0.855009,44.44444444444444,31.0,44.44444444444444,31.0,44.44444444444444,31.0,2.08,1.96,4.04,2,2,2,5385.6,0.12628813901798344
Amb_a_1.0401_3 vs. Amb_p_1.05_5,0.1317460013099797,-0.01764705882352941,75.0,5.0,70.0,93.0,60.0,85.0,88.88888888888889,56.0,0.897725,22.22222222222222,-1.0,66.66666666666666,44.0,77.77777777777779,48.0,2.45,2.74,0.29,1,2,1,7316.25,1.2584948401711553
Amb_a_1.0101_19 vs. Amb_p_1.05_5,0.046956141480774684,-0.06764705882352941,76.19047619047619,9.0,76.19047619047619,102.0,71.42857142857143,98.0,100.0,55.0,0.920513,11.11111111111111,-9.0,77.77777777777779,51.0,77.77777777777779,54.0,0.07,0.36,0.29,2,2,2,7613.714285714286,9.578544061302683
Amb_a_1.0101_20 vs. Amb_p_1.05_6,0.4087294803365702,0.08391608391608392,71.42857142857143,9.0,71.42857142857143,106.0,71.42857142857143,104.0,77.77777777777779,54.0,0.871663,66.66666666666666,37.0,66.66666666666666,37.0,66.66666666666666,47.0,0.73,0.27,1.0,4,3,2,7090.714285714285,3.7037037037037033
Amb_a_1.0201_18 vs. Amb_p_1.05_6,0.24974945389635902,0.19230769230769232,71.42857142857143,9.0,71.42857142857143,108.0,71.42857142857143,108.0,77.77777777777779,56.0,0.887652,55.55555555555556,38.0,55.55555555555556,38.0,66.66666666666666,50.0,0.040000000000000036,1.04,1.0,5,3,2,7140.0,0.9615384615384615
Amb_a_1.0304_23 vs. Amb_p_1.05_6,0.2769311647514576,0.4068627450980392,80.95238095238095,13.0,80.95238095238095,116.0,80.95238095238095,117.0,88.88888888888889,62.0,0.923482,0.0,-15.0,88.88888888888889,59.0,88.88888888888889,59.0,0.6799999999999999,1.68,1.0,3,3,2,8040.190476190475,0.5952380952380952
Amb_a_1.0304_18 vs. Amb_p_1.05_7,0.30534486862789084,0.3787409700722394,72.72727272727273,9.0,72.72727272727273,108.0,68.18181818181817,97.0,88.88888888888889,52.0,0.863346,77.77777777777779,44.0,77.77777777777779,44.0,77.77777777777779,44.0,0.09,0.15,0.06,4,5,4,7266.181818181819,111.11111111111113
Amb_a_1.0304_6 vs. Amb_p_1.05_8,0.978571378266219,0.6,85.0,12.0,85.0,118.0,85.0,120.0,88.88888888888889,60.0,0.934021,88.88888888888889,60.0,88.88888888888889,60.0,88.88888888888889,60.0,0.68,1.34,0.66,4,5,4,8442.199999999999,1.1307100859339665
Amb_a_1.0401_6 vs. Amb_p_1.05_8,0.9663161152527215,0.4964912280701754,65.0,4.0,65.0,99.0,65.0,101.0,88.88888888888889,60.0,0.898529,88.88888888888889,60.0,88.88888888888889,60.0,88.88888888888889,60.0,0.4999999999999999,1.16,0.66,4,5,4,6467.5,1.3061650992685476
Amb_a_1.0501_6 vs. Amb_p_1.05_8,0.9907901125761588,0.887719298245614,95.0,16.0,95.0,129.0,95.0,131.0,100.0,66.0,0.961235,100.0,63.0,100.0,63.0,100.0,63.0,0.85,1.51,0.66,4,5,4,9419.25,1.0034115994380897
Amb_a_1.0101_21 vs. Amb_p_1.05_8,0.9760825345306178,0.5789473684210525,76.19047619047619,10.0,76.19047619047619,110.0,76.19047619047619,111.0,88.88888888888889,60.0,0.919567,88.88888888888889,60.0,88.88888888888889,60.0,88.88888888888889,60.0,0.16000000000000003,0.5,0.66,5,5,5,7606.857142857143,3.0303030303030303
Amb_a_1.0201_19 vs. Amb_p_1.05_8,0.982086668785766,0.7063805759457934,68.18181818181817,7.0,68.18181818181817,110.0,63.63636363636363,105.0,88.88888888888889,60.0,0.907499,88.88888888888889,60.0,88.88888888888889,60.0,88.88888888888889,60.0,0.25000000000000006,0.41,0.66,5,5,5,6801.136363636363,3.695491500369549
Amb_a_1.0101_22 vs. Amb_p_1.05_10,0.9862595403343065,0.6348039215686275,77.27272727272727,10.0,77.27272727272727,103.0,63.63636363636363,95.0,100.0,59.0,0.907067,88.88888888888889,50.0,88.88888888888889,50.0,88.88888888888889,50.0,0.45000000000000007,0.8,0.35,2,3,2,7692.499999999999,3.5714285714285716
Amb_a_1.0201_20 vs. Amb_p_1.05_10,0.9859841865267809,0.6781954887218045,72.72727272727273,10.0,72.72727272727273,103.0,68.18181818181817,98.0,100.0,59.0,0.910376,88.88888888888889,51.0,88.88888888888889,51.0,88.88888888888889,51.0,1.2600000000000002,1.61,0.35,2,3,1,7181.090909090909,1.774622892635315
Amb_a_1.0304_19 vs. Amb_p_1.05_10,0.991218045148036,0.6245614035087719,72.72727272727273,10.0,72.72727272727273,104.0,68.18181818181817,100.0,100.0,61.0,0.921259,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,53.0,0.11000000000000004,0.46,0.35,3,3,2,7264.727272727273,6.211180124223603
Amb_a_1.0401_21 vs. Amb_p_1.05_10,0.994965955875304,0.7377450980392158,66.66666666666666,5.0,66.66666666666666,91.0,61.904761904761905,88.0,100.0,59.0,0.913744,88.88888888888889,53.0,88.88888888888889,53.0,88.88888888888889,53.0,0.13,0.48,0.35,2,3,2,6657.999999999999,5.9523809523809526
Amb_a_1.0401_22 vs. Amb_p_1.05_11,0.4418968434741405,0.10784313725490197,45.45454545454545,-5.0,45.45454545454545,59.0,22.727272727272727,37.0,55.55555555555556,36.0,0.839264,22.22222222222222,2.0,11.11111111111111,-8.0,33.33333333333333,9.0,0.12,0.24,0.12,3,4,1,4540.0,34.72222222222223
Amb_a_1.0501_11 vs. Amb_p_1.05_13,0.7816485654412823,0.7337662337662337,100.0,17.0,100.0,130.0,100.0,133.0,100.0,66.0,0.964151,100.0,54.0,100.0,54.0,100.0,54.0,0.0,0.59,0.59,1,1,1,10000.0,2.8727377190462517
Amb_a_1.0101_23 vs. Amb_p_1.05_13,0.8545773635931189,0.6160361377752683,90.9090909090909,16.0,90.9090909090909,137.0,86.36363636363636,135.0,100.0,63.0,0.939490,11.11111111111111,-2.0,11.11111111111111,-2.0,11.11111111111111,-2.0,0.18999999999999995,0.4,0.59,2,1,1,9073.636363636364,4.237288135593221
Amb_a_1.0201_21 vs. Amb_p_1.05_13,0.761497027823898,0.7425183512140034,76.19047619047619,9.0,76.19047619047619,111.0,76.19047619047619,112.0,88.88888888888889,53.0,0.880737,77.77777777777779,46.0,77.77777777777779,46.0,77.77777777777779,46.0,0.06000000000000005,0.65,0.59,1,1,1,7614.47619047619,2.607561929595828
